id,text,Joy,Fear,Anger,Sadness,Disgust,Surprise,split
ukr_train_track1_00257,"подивилась ""Щасливого дня смерті""
чудовий фільм.",1,0,0,0,0,0,train
ukr_train_track1_00258,"мені шалено сподобалися ті моменти, де він показував дійство в дзеркалі кілька разів, бо це така красива задумка, враховуючи, які там ще й гарні дзеркала!",1,0,0,0,0,0,train
ukr_train_track1_00259,Вітаю з найсвітлішим днем у році !,1,0,0,0,0,0,train
ukr_train_track1_00260,"ахахах хароош
а я так насміялась вчора, якось розповім;)",1,0,0,0,0,0,train
ukr_train_track1_00261,нові гадюкіни прекрасні. пишу то після третього кругу прослуховування і не хочу додому.,1,0,0,0,0,0,train
ukr_train_track1_00262,я тож ржала до сліз),1,0,0,0,0,0,train
ukr_train_track1_00263,"О ці рідкісні моменти і ці рідкісні люди, похвала яких мені приємна.",1,0,0,0,0,0,train
ukr_train_track1_00264,У мене просто орейро)) корсунська влада дуже боїться згадувань про себе в інтернеті)) велика сила влогів)),1,0,0,0,0,0,train
ukr_train_track1_00265,я закохалася в цей твіттер,1,0,0,0,0,0,train
ukr_train_track1_00266," ліл. їздити з Троєщини на Южную Барщаговку ще прикольніше. принаймні, точно є, що можна з теплом у серці згадати ггг",1,0,0,0,0,0,train
ukr_train_track1_00267,"читаю тебе в тві і інсті.
кайфую від твоїх фото.
маєш прекрасне руде волосся.
обожнюю, як ти танцюєш.",1,0,0,0,0,0,train
ukr_train_track1_00268,"Боже, чого я так сміюсь з цих трьох повідомлень з крапочками АААААА",1,0,0,0,0,0,train
ukr_train_track1_00269,Нам сподобалось.жили в палатковому містечку.мали переноску.чайник.радіо.казанок.там же були столики з лавками=),1,0,0,0,0,0,train
ukr_train_track1_00270,"твіттер подарував мені таких чудових людей, які зараз займають окреме місце в сердечку. і як ж сумно, що деякі так далеко.",1,0,0,1,0,0,train
ukr_train_track1_00271, ну це ми так шутім. ніхто вас не зобидить. приходьте - ми раді всім. ми теж поняття не маємо шо там і до чого),1,0,0,0,0,0,train
ukr_train_track1_00272,"пів року після DubnoTwеvеnt  і життя змінилося, що я і не думала і не гадала :)",1,0,0,0,0,0,train
ukr_train_track1_00273,"Сижу в студраді чужого універу і їм пельмені
Очєнь добрий день",1,0,0,0,0,0,train
ukr_train_track1_00274,"госпадєісусє, яка ж вона мила::",1,0,0,0,0,0,train
ukr_train_track1_00275,У мене найкращі в світі друзі,1,0,0,0,0,0,train
ukr_train_track1_00276,"Хеппі бьоооздей ту ю
Хеппі бьооооздей ту ю
Хеппі бьооздей  
Хеппі бьоооздей ту ю",1,0,0,0,0,0,train
ukr_train_track1_00277,"Вітаю чудову жінку, з шикарним почуттям гумору, з її днем народження!",1,0,0,0,0,0,train
ukr_train_track1_00278," ширлі прекрасна, звук лайнявенький, людиськ мало. але ширлі прекрасна.",1,0,0,0,0,0,train
ukr_train_track1_00279," хух, ще живі. концерт недавно відіграли  так шо атбой сумувать)",1,0,0,0,0,0,train
ukr_train_track1_00280,дякую за віру в мене) так простіше продовжувати.,1,0,0,0,0,0,train
ukr_train_track1_00281,"І я рада,що все ж зробила це,юхууу!я відчула свободуу.",1,0,0,0,0,0,train
ukr_train_track1_00282,згадала шо від завтра мерзенна вісімка в ері. ура.,1,0,0,0,0,0,train
ukr_train_track1_00283,о мені він так подобається! дужи харизматичний,1,0,0,0,0,0,train
ukr_train_track1_00284,Не стримуюсь і відкриваю прямо на ходу.Дякую всім - дуже гарні побажання!,1,0,0,0,0,0,train
ukr_train_track1_00285,ух! мій малюк заснув:)маю вільну годинку),1,0,0,0,0,0,train
ukr_train_track1_00286,Скачала собі дораму і радію життю,1,0,0,0,0,0,train
ukr_train_track1_00287,"  вам смішно, а мені зараз стало настільки легше :)",1,0,0,0,0,0,train
ukr_train_track1_00288,вітаю-обнімаю-щастя й радості бажаю) прекрасностей тобі у всьому :),1,0,0,0,0,0,train
ukr_train_track1_00289,"Ну можна не прямо додому, але була б рада бачити)))",1,0,0,0,0,0,train
ukr_train_track1_00290,"Ой який у мене сьогодні день!Майже весь час гуляли по місту,топтали сніг,а він рипів у відповідь.",1,0,0,0,0,0,train
ukr_train_track1_00291,"От і моя малишка нарешті закінчила медичний  

Є люди, для яких твоя підтримка надважлива.",1,0,0,0,0,0,train
ukr_train_track1_00292,Вітаю  зі святом Різдва Христового!,1,0,0,0,0,0,train
ukr_train_track1_00293,а мене закрили в квартирі....а мені на роботу),1,0,0,0,0,0,train
ukr_train_track1_00294,"Знаєш, я рада, що не пішла туди))",1,0,0,0,0,0,train
ukr_train_track1_00295,"Глянула трансляцію і дуууже жалію, що не поїхала на сам концерт
Але від трансляції також вері кайфонула",1,0,0,1,0,0,train
ukr_train_track1_00296,RT : буде мені цвірінькати (весна ж бо!),1,0,0,0,0,0,train
ukr_train_track1_00297,буду заходити в гості :)),1,0,0,0,0,0,train
ukr_train_track1_00298,хвалю себе рідко но такий добрий супчик зварила грибний шо зараз ложку ззім. а ще ми повернулись з артполя. чудєсні три дні.,1,0,0,0,0,0,train
ukr_train_track1_00299,хай сидить і мене не нервує)),1,0,0,0,0,0,train
ukr_train_track1_00300," та тільки перший день пошуків, зберігаємо оптимізм :)",1,0,0,0,0,0,train
ukr_train_track1_00301,а я тут така і не одна це також радує =),1,0,0,0,0,0,train
ukr_train_track1_00302,"але це все одно прекрасний серіал, як би там не було",1,0,0,0,0,0,train
ukr_train_track1_00303,Тепер я маю подружку з якою ми разом робимо нічний #дожор на кухню) святкуємо двоє),1,0,0,0,0,0,train
ukr_train_track1_00304,вони круті - були на день міста Дубна!,1,0,0,0,0,0,train
ukr_train_track1_00305, ніби вона) *скоро здибаємси ура,1,0,0,0,0,0,train
ukr_train_track1_00306," а я хвилювалася чи встигли ви на потяги, здається так:)",1,0,0,0,0,0,train
ukr_train_track1_00307,"Усі кудись біжать,нервують,а у мене вихідний.",1,0,0,0,0,0,train
ukr_train_track1_00308,"38, 3 
Гарний початок прекрасного тижня",1,0,0,0,0,0,train
ukr_train_track1_00309,нот бед так зігріваючої рідини у вас ),1,0,0,0,0,0,train
ukr_train_track1_00310,чому мені це так настрій підняло?),1,0,0,0,0,1,train
ukr_train_track1_00311,Дякую  за те що ви є!,1,0,0,0,0,0,train
ukr_train_track1_00312,вау! щиро вітаю і мрію досягти такого ж рівня!,1,0,0,0,0,0,train
