id,text,Joy,Fear,Anger,Sadness,Disgust,Surprise
ukr_train_track1_00266," ліл. їздити з Троєщини на Южную Барщаговку ще прикольніше. принаймні, точно є, що можна з теплом у серці згадати ггг",1,0,0,0,0,0
ukr_train_track1_00267,"читаю тебе в тві і інсті.
кайфую від твоїх фото.
маєш прекрасне руде волосся.
обожнюю, як ти танцюєш.",1,0,0,0,0,0
ukr_train_track1_00268,"Боже, чого я так сміюсь з цих трьох повідомлень з крапочками АААААА",1,0,0,0,0,0
ukr_train_track1_00269,Нам сподобалось.жили в палатковому містечку.мали переноску.чайник.радіо.казанок.там же були столики з лавками=),1,0,0,0,0,0
ukr_train_track1_00270,"твіттер подарував мені таких чудових людей, які зараз займають окреме місце в сердечку. і як ж сумно, що деякі так далеко.",1,0,0,1,0,0
ukr_train_track1_00271, ну це ми так шутім. ніхто вас не зобидить. приходьте - ми раді всім. ми теж поняття не маємо шо там і до чого),1,0,0,0,0,0
ukr_train_track1_00272,"пів року після DubnoTwеvеnt  і життя змінилося, що я і не думала і не гадала :)",1,0,0,0,0,0
ukr_train_track1_00273,"Сижу в студраді чужого універу і їм пельмені
Очєнь добрий день",1,0,0,0,0,0
ukr_train_track1_00274,"госпадєісусє, яка ж вона мила::",1,0,0,0,0,0
ukr_train_track1_00275,У мене найкращі в світі друзі,1,0,0,0,0,0
ukr_train_track1_00276,"Хеппі бьоооздей ту ю
Хеппі бьооооздей ту ю
Хеппі бьооздей  
Хеппі бьоооздей ту ю",1,0,0,0,0,0
ukr_train_track1_00277,"Вітаю чудову жінку, з шикарним почуттям гумору, з її днем народження!",1,0,0,0,0,0
ukr_train_track1_00278," ширлі прекрасна, звук лайнявенький, людиськ мало. але ширлі прекрасна.",1,0,0,0,0,0
ukr_train_track1_00279," хух, ще живі. концерт недавно відіграли  так шо атбой сумувать)",1,0,0,0,0,0
ukr_train_track1_00280,дякую за віру в мене) так простіше продовжувати.,1,0,0,0,0,0
ukr_train_track1_00281,"І я рада,що все ж зробила це,юхууу!я відчула свободуу.",1,0,0,0,0,0
ukr_train_track1_00282,згадала шо від завтра мерзенна вісімка в ері. ура.,1,0,0,0,0,0
ukr_train_track1_00283,о мені він так подобається! дужи харизматичний,1,0,0,0,0,0
ukr_train_track1_00284,Не стримуюсь і відкриваю прямо на ходу.Дякую всім - дуже гарні побажання!,1,0,0,0,0,0
ukr_train_track1_00285,ух! мій малюк заснув:)маю вільну годинку),1,0,0,0,0,0
ukr_train_track1_00286,Скачала собі дораму і радію життю,1,0,0,0,0,0
ukr_train_track1_00287,"  вам смішно, а мені зараз стало настільки легше :)",1,0,0,0,0,0
ukr_train_track1_00288,вітаю-обнімаю-щастя й радості бажаю) прекрасностей тобі у всьому :),1,0,0,0,0,0
ukr_train_track1_00289,"Ну можна не прямо додому, але була б рада бачити)))",1,0,0,0,0,0
ukr_train_track1_00290,"Ой який у мене сьогодні день!Майже весь час гуляли по місту,топтали сніг,а він рипів у відповідь.",1,0,0,0,0,0
ukr_train_track1_00291,"От і моя малишка нарешті закінчила медичний  

Є люди, для яких твоя підтримка надважлива.",1,0,0,0,0,0
ukr_train_track1_00292,Вітаю  зі святом Різдва Христового!,1,0,0,0,0,0
ukr_train_track1_00293,а мене закрили в квартирі....а мені на роботу),1,0,0,0,0,0
ukr_train_track1_00294,"Знаєш, я рада, що не пішла туди))",1,0,0,0,0,0
ukr_train_track1_00295,"Глянула трансляцію і дуууже жалію, що не поїхала на сам концерт
Але від трансляції також вері кайфонула",1,0,0,1,0,0
ukr_train_track1_00296,RT : буде мені цвірінькати (весна ж бо!),1,0,0,0,0,0
ukr_train_track1_00297,буду заходити в гості :)),1,0,0,0,0,0
ukr_train_track1_00298,хвалю себе рідко но такий добрий супчик зварила грибний шо зараз ложку ззім. а ще ми повернулись з артполя. чудєсні три дні.,1,0,0,0,0,0
ukr_train_track1_00299,хай сидить і мене не нервує)),1,0,0,0,0,0
ukr_train_track1_00300," та тільки перший день пошуків, зберігаємо оптимізм :)",1,0,0,0,0,0
ukr_train_track1_00301,а я тут така і не одна це також радує =),1,0,0,0,0,0
ukr_train_track1_00302,"але це все одно прекрасний серіал, як би там не було",1,0,0,0,0,0
ukr_train_track1_00303,Тепер я маю подружку з якою ми разом робимо нічний #дожор на кухню) святкуємо двоє),1,0,0,0,0,0
ukr_train_track1_00304,вони круті - були на день міста Дубна!,1,0,0,0,0,0
ukr_train_track1_00305, ніби вона) *скоро здибаємси ура,1,0,0,0,0,0
ukr_train_track1_00306," а я хвилювалася чи встигли ви на потяги, здається так:)",1,0,0,0,0,0
ukr_train_track1_00307,"Усі кудись біжать,нервують,а у мене вихідний.",1,0,0,0,0,0
ukr_train_track1_00308,"38, 3 
Гарний початок прекрасного тижня",1,0,0,0,0,0
ukr_train_track1_00309,нот бед так зігріваючої рідини у вас ),1,0,0,0,0,0
ukr_train_track1_00310,чому мені це так настрій підняло?),1,0,0,0,0,1
ukr_train_track1_00311,Дякую  за те що ви є!,1,0,0,0,0,0
ukr_train_track1_00312,вау! щиро вітаю і мрію досягти такого ж рівня!,1,0,0,0,0,0
ukr_train_track1_00313,Тоді я їду до вас! :),1,0,0,0,0,0
ukr_train_track1_00314,пообідала і це вже успіх!,1,0,0,0,0,0
ukr_train_track1_00315,"- Ти така мила, коли закохана
©",1,0,0,0,0,0
ukr_train_track1_00316,"На добраніч, милі люди і милі тварі",1,0,0,0,0,0
ukr_train_track1_00317,А я отак водила на Даху Браху...ніби сподобалося,1,0,0,0,0,0
ukr_train_track1_00318,хлопці готують вечерю. . .це рай!,1,0,0,0,0,0
ukr_train_track1_00319,Абична) але на вулицю боїться ще.,1,0,0,0,0,0
ukr_train_track1_00320, скажуть шо агенти США погрожують)),1,0,0,0,0,0
ukr_train_track1_00321,Як на мене з рюкзаком теж гарно),1,0,0,0,0,0
ukr_train_track1_00322,мімішне фото донечки у вишиваній сукеночці,1,0,0,0,0,0
ukr_train_track1_00323,мені колишній смайли для асі прислав....зараз розчулюсь...)),1,0,0,0,0,0
ukr_train_track1_00324," мейбі в грудні, а може і раніш. скучила, обіймашки!)",1,0,0,0,0,0
ukr_train_track1_00325,"я вже давно не мерзну в руки, подивіться на кількість твітів:) навпаки дуже добре окам на холоді :) дякі за турботу:)",1,0,0,0,0,0
ukr_train_track1_00326,"Далі був дикий ржач з моєї і Свєтиної сторони
#з_розмов",1,0,0,0,0,0
ukr_train_track1_00327,обожнюю Набокова і його мову,1,0,0,0,0,0
ukr_train_track1_00328,о!це моє натхнення...перше що я побачила)),1,0,0,0,0,0
